taxonID	name	language
4551	Secretarybird	eng
4551	Serpentario	spa
4557	Ermite de Filippi	fra
4557	Needle-billed Hermit	eng
4557	Ermitaño picoaguja	spa
4558	Pointed Pencil Coral	eng
4558	Coral puntiagudo	spa
4560	Fruity Hydrocoral	eng
4560	Hidrocoral frutoso	eng
4565	Serrated Hinge-back Tortoise	eng
4565	Serrated Tortoise	eng
4565	Tortue articulée d'Afrique	fra
4565	Forest Hinged Tortoise	eng
4565	Serrated Hinge-backed Tortoise	eng
4565	Common Tortoise	eng
4565	Kinixys rongée	fra
4565	Schweigger's Tortoise	eng
4568	Lori de Stephen	fra
4568	Stephen's Lorikeet	eng
4568	Lori de Stephen	spa
4568	Henderson Lorikeet	eng
4569	Buse à sourcils blancs	fra
4569	White-browed Hawk	eng
4569	Busardo cejiblanco	spa
4576	Western Tarsier	eng
4576	Tarsier de Bornéo	fra
4576	Horsfield's Tarsier	eng
4582	Colibri du Chimborazo	fra
4582	Colibrí del Chimborazo	spa
4582	Estrella ecuatoriana	spa
4582	Ecuadorian Hillstar	eng
4584	Hood Coral	eng
4584	Cluster Coral	eng
4584	Smooth cauliflower coral	eng
4588	Papuan olive python	eng
4588	Papuan Python	eng
4588	Pitón acuática de Papua	spa
4588	Python de Papouasie	fra
4589	Busardo hawaiano	spa
4589	Buse d'Hawaï	fra
4589	Hawaiian Hawk	eng
4595	Grey crowned crane	eng
4595	Grulla coronada cuelligris	spa
4595	Grey Crowned-Crane	eng
4595	Grue royale	fra
4595	Southern crowned crane	eng
4595	Grulla coronada sudafricana	spa
4595	South African Crowned Crane	eng
4595	Grue couronnée de l'Afrique du sud et de l'est	fra
4595	Grue couronnée de Cap	fra
4601	Vernal hanging parrot	eng
4601	Vernal Hanging-Parrot	eng
4601	Lorículo vernal	spa
4601	Coryllis vernal	fra
4608	Line-tailed pygmy monitor	eng
4608	Stripe-tailed Monitor	eng
4608	Varan à queue rayée	fra
4608	Streak-tailed Monitor	eng
4608	Varano de cola rayada	spa
4610	Sooty Owl	eng
4610	Greater Sooty-Owl	eng
4610	Effraie ombrée	fra
4610	Lechuza tenebrosa	spa
4613	Disk Coral	eng
4613	Bowl Coral	eng
4621	Hoy's Screech-Owl	eng
4621	Autillo fresco	spa
4621	Petit-duc de Hoy	fra
4623	Paloma apuñalada de Luzón	spa
4623	Paloma apuñalada	spa
4623	Bleeding-heart Pigeon	eng
4623	Bleeding heart pigeon	eng
4623	Bleeding-heart Dove	eng
4623	Bleeding heart dove	eng
4623	Colombe poignardée	fra
4623	Luzon Bleeding-heart	eng
4623	Gallicolombe poignardée	fra
4624	yaguasa de pico negro	spa
4624	Suirirí yaguaza	spa
4624	Dendrocygne à bec noir	fra
4624	Pato silbón de Cuba	spa
4624	West Indian Whistling-Duck	eng
4624	West indian whistling duck	eng
4624	Dendrocygne des Antilles	fra
4624	Cuban Tree-Duck	eng
4624	Black-billed Wood-Duck	eng
4624	Chiriría caribeña	spa
4624	West Indian Tree-Duck	eng
4628	Busard grenouillard	fra
4628	African Marsh-Harrier	eng
4628	African marsh harrier	eng
4628	Aguilucho lagunero etiópico	spa
4631	Tamanoir	fra
4631	Oso palmero	spa
4631	Banderón caballo	spa
4631	Grand fourmilier	fra
4631	Hormiguero gigante	spa
4631	Giant Anteater	eng
4631	Oso hormiguero	spa
4631	Oso hormiguero gigante	spa
4631	Oso caballo	spa
4636	Colibri d'Oaxaca	fra
4636	Oaxaca Hummingbird	eng
4636	Blue-capped Hummingbird	eng
4636	Colibrí oaxaqueño	spa
4638	Red-crested Bustard	eng
4638	Outarde naine	fra
4638	Outarde houppette	fra
4638	Sisón moñudo austral	spa
4638	Sisón moñirrojo	spa
4638	Crested Korhaan	eng
4639	Lori gorgirrojo	spa
4639	Lori à gorge rouge	fra
4639	Red-throated Lorikeet	eng
4645	Asian Caracal	eng
4645	Caracal	eng
4645	African Caracal	eng
4645	Desert Lynx	eng
4645	Lince caracal	spa
4645	Lince africano	spa
4645	Caracal	spa
4645	Lynx du désert	fra
4645	Caracal	fra
4652	Mentawai Scops-Owl	eng
4652	Mentawai scops owl	eng
4652	Autillo de las Mentawai	spa
4652	Petit-duc des Mentawei	fra
4657	Madagascar Scops-Owl	eng
4657	Autillo malgache	spa
4657	Petit-duc malgache	fra
4657	Malagasy Scops-Owl	eng
4659	Black-hooded Sunbeam	eng
4659	Colibri paméla	fra
4659	Colibrí negrito	spa
4670	Zorro volador de las isla ceram	spa
4670	Seram flying fox	eng
4670	Seram Flying-fox	eng
4670	Zorro volador de la isla Ceram	spa
4670	Ceram fruit bat	eng
4670	Seram Fruit Bat	eng
4670	Moluccan spectacled flying fox	eng
4671	Mantanani scops owl	eng
4671	Mantanani Scops-Owl	eng
4671	Petit-duc de Mantanani	fra
4671	Autillo de la Mantanani	spa
4673	Autillo peruano	spa
4673	West Peruvian Screech-Owl	eng
4673	Petit-duc du Pérou	fra
4673	Peruvian Screech-Owl	eng
4673	Autillo roborado	spa
4675	Toupaïe de Müller	fra
4675	Musaraña pigmea	spa
4675	Lesser Treeshrew	eng
4675	Pygmy tree shrew	eng
4675	Pygmy Treeshrew	eng
4677	Colibri étincelant	fra
4677	Shining Sunbeam	eng
4677	Rayito brillante	spa
4677	Colibrí cobrizo	spa
4679	White-thighed colobus	eng
4679	White-thighed Black-and-white Colobus	eng
4679	Geoffroy's black-and-white colobus	eng
4679	Ursine colobus	eng
4679	Colobo de muslos blancos	spa
4679	Geoffroy's Pied Colobus	eng
4679	Colobe de geoffroy	fra
4682	South arabian spiny-tailed lizard	eng
4695	San diego horned lizard	eng
4695	Phrynosome couronné	fra
4695	Lézard cornu	fra
4695	Iguana cornuda	spa
4695	Blainville horned lizard	eng
4695	Lézard cornu de San Diego	fra
4695	Lagarto cornudo de san diego	spa
4695	Coast Horned Lizard	eng
4701	Ginger Coral	eng
4701	Branching Fire Coral	eng
4701	Finger Coral	eng
4701	Coral de fuego	spa
4704	Lorito caica	spa
4704	Perico cabecinegro	spa
4704	Caïque à tête noire	fra
4704	Caica Parrot	eng
4706	Ludlow's Bhutan Swallowtail	eng
4706	Ludlow's bhutan glory	eng
4707	Dendrobate de Vanzolini	fra
4707	Rana de punta de flecha de Vanzolini	spa
4707	Brazilian Poison Frog	eng
4708	Chaco Owl	eng
4711	Tepui Goldenthroat	eng
4711	Colibrí de tepui	spa
4711	Colibri des tépuis	fra
4712	Crocodile lézardet	fra
4712	Téju-Crocodile	fra
4712	Dragon Lizard	eng
4712	Lagarto dragón	spa
4712	Crocodile Tegu	eng
4712	Dragon Lizardet	eng
4713	Southeast Asian softshell turtle	eng
4713	Southeast Asian soft-shelled turtle	eng
4713	Tortuga de caparazón blando asiática	spa
4713	Asiatic Softshell Turtle	eng
4713	Trionyx cartilagineux	fra
4717	Large-eared Flying-fox	eng
4717	Zorro volador de orejas grandes	spa
4717	Big-eared Flying-fox	eng
4717	Large-eared flying fox	eng
4717	Big-eared flying fox	eng
4719	Offshore Seahorse	eng
4719	Kellogg's Seahorse	eng
4719	Great Seahorse	eng
4723	Hocheur à nez rouge	fra
4723	Russet-eared Guenon	eng
4723	Cercopiteco de orejas rojas	spa
4723	Red-eared Guenon	eng
4723	Red-eared Monkey	eng
4723	Moustac à oreilles rouges	fra
4723	Mono de orejas rojas	spa
4725	Ermitaño de Koepcke	spa
4725	Koepcke's Hermit	eng
4725	Ermite de Koepcke	fra
4732	Rana venenosa	spa
4732	Oxapampa poison frog	eng
4734	Collared Owlet	eng
4734	Chevêchette à collier	fra
4734	Mochuelo acollarado	spa
4734	Collared Pygmy-Owl	eng
4736	Picaflor cuelliblanco	spa
4736	Colibrí gargantilla	spa
4736	White-throated Hummingbird	eng
4736	Colibri à gorge blanche	fra
4737	Aigle d'Australie	fra
4737	Wedge-tailed Eagle	eng
4737	Águila audaz	spa
4739	Dendrobate à cinq bandes	fra
4739	Amazonian Poison-Arrow Frog	eng
4739	Rio Madeira Poison Frog	eng
4739	Rana de punta de flecha pentaestriada	spa
4748	Black-headed Squirrel Monkey	eng
4748	Macaco-de-cheiro	spa
4748	Bolivian squirrel monkey	eng
4748	Bolivian/peruvian squirrel monkey	eng
4748	Chichilo	spa
4748	Frailecito	spa
4749	Macaque de Formose	fra
4749	Taiwan Macaque	eng
4749	Taiwanese macaque	eng
4749	Formosan Rock Macaque	eng
4749	Macaca de Formosa	spa
4750	Buse de Swainson	fra
4750	Aguililla de Swainson	spa
4750	Gavilán langostero	spa
4750	Busardo chapulinero	spa
4750	Swainson's Hawk	eng
4750	Aguilucho langostero	spa
4751	Cobra royal	fra
4751	Hamadryade	fra
4751	Hamadryas	fra
4751	Cobra real	spa
4751	Cobra hamadryas	fra
4751	King Cobra	eng
4751	Hamadryad	eng
4755	Purple-crowned Fairy	eng
4755	Colibrí hada occidental	spa
4755	Colibri féérique	fra
4755	Hada gorrimorada	spa
4755	Hada coronimorada	spa
4759	Autillo capirotado	spa
4759	Lechucita rojiza	spa
4759	Curucucú vermiculado	spa
4759	Variable Screech-Owl	eng
4759	Petit-duc à mèches noires	fra
4759	Black-capped Screech-Owl	eng
4765	Varano pigmeo del desierto	spa
4765	Spinifex Monitor	eng
4765	Varan des cavernes	fra
4765	Varan des spinifex	fra
4765	Desert Pygmy Monitor	eng
4765	Rusty desert monitor	eng
4770	Grand dauphin de l'océan Indien	fra
4770	Delfin mular del oceano indico	spa
4770	Delfín mular del Oceano Indico	spa
4770	Indo-Pacific Bottle-nosed Dolphin	eng
4770	Indo-pacific bottlenose dolphin	eng
4770	Long-beaked Bottlenose Dolphin	eng
4770	Indian Ocean Bottlenose Dolphin	eng
4774	Northern bahian blond titi monkey	eng
4774	Northern Bahian Blond Titi	eng
4774	Titi du lac Baptista	fra
4774	Mono tití del norte de Bahía	spa
4774	tití de Bárbara Brown	spa
4774	Titi	spa
4774	Blond titi monkey	eng
4774	Barbara Brown's Titi	eng
4777	Coquette paon	fra
4777	Coqueta abanico pavo real	spa
4777	Peacock Coquette	eng
4777	Coqueta pavonina	spa
4779	Myers' poison frog	eng
4779	Épipedobate myersi	fra
4779	Myers's Poison Frog	eng
4779	Rana venenosa de Myers	spa
4779	Rana de punta de flecha de Myers	spa
4779	Epipedobate de Myers	fra
4783	Loro aguileño	spa
4783	Vulturine Parrot	eng
4783	Psittrichas de Pesquet	fra
4783	Pesquet's Parrot	eng
4790	Western Black-and-white Colobus	eng
4790	Colobo rey	spa
4790	Western Pied Colobus	eng
4790	Colobo blanco y negro de África occidental	spa
4790	Colobe blanc et noir	fra
4790	Colobe blanc et noir d'Afrique occidentale	fra
4790	Colobe magistrat	fra
4790	Colobe à longs poils	fra
4790	Colobo blanco y negro de africa occidental	spa
4790	Colobe à camail	fra
4790	Ursine black-and-white colobus	eng
4790	King Colobus	eng
4791	Cacatúa de Leadbeater	spa
4791	Cacatúa inca	spa
4791	Major Mitchell's Cockatoo	eng
4791	Cacatoès de Leadbeater	fra
4791	Pink Cockatoo	eng
4791	Leadbeater's Cockatoo	eng
4792	Mangabey fulgineaux	fra
4792	Mangabey gris	spa
4792	Spectacled mangabey	eng
4792	Sooty Mangabey	eng
4792	Mangabey enfumé	fra
4793	Dryade du Mexique	fra
4793	Mexican Woodnymph	eng
4793	Nifa mexicana	spa
4793	Zafiro Mexicano	spa
4794	Standardwing	eng
4794	Standardwing bird-of-paradise	eng
4794	Paradisier de Wallace	fra
4794	Wallace's Standardwing	eng
4794	Standard-wing Bird-of-paradise	eng
4797	Aratinga pertinaz	spa
4797	Brown-throated Parakeet	eng
4797	Conure cuivrée	fra
4797	Perico cara sucia	spa
4797	Brown-throated Conure	eng
4798	Uluguru two-horned chamaeleon	eng
4798	Uluguru two-horned chameleon	eng
4798	Uluguru Chameleon	eng
4804	Inca de Bonaparte	fra
4804	Colibrí inca dorado	spa
4804	Inca ventridorado	spa
4804	Golden-bellied Starfrontlet	eng
4807	Ridgetail monitor	eng
4807	Spiny-tailed Pygmy Monitor	eng
4807	Varano de cola crestada	spa
4807	Varan à queue épineuse	fra
4807	Ridge-tailed Monitor	eng
4807	Goanna Monitor	eng
4815	Branching Anchor Coral	eng
4816	Brown River Turtle	eng
4816	Brown Roofed Turtle	eng
4816	Kachuga de Smith	fra
4817	Saki de cara pelada	spa
4817	Bald-faced Saki	eng
4818	Indian Tent Turtle	eng
4818	Kachuga carénée	fra
4822	Épervier à gorge grise	fra
4822	Gavilancito moluqueño	spa
4822	Moluccan Sparrowhawk	eng
4822	Rufous-necked Sparrowhawk	eng
4823	Coral estrella	eng
4823	Madrace étoile	fra
4823	Star Coral	eng
4826	Rana venenosa	spa
4826	Polkadot Poison Frog	eng
4826	Dendrobate arboricole	fra
4826	Rana de punta de flecha arbórea	spa
4827	Amazilia pechimorada	spa
4827	Amazilia de Rosenberg	spa
4827	Purple-chested Hummingbird	eng
4827	Ariane de Rosenberg	fra
4830	Short-nosed chameleon	eng
4830	Caméléon de Périnet	fra
4830	Perinet Chameleon	eng
4832	Tortue-boîte ornée commune	fra
4832	Western Box Turtle	eng
4832	Ornate Box Turtle	eng
4835	Turquoise Grass-Parakeet	eng
4835	Periquito turquesa	spa
4835	Perruche turquoisine	fra
4835	Turquoise Parrot	eng
4838	Phelsume de Seipp	fra
4838	Seipp's Day Gecko	eng
4838	Gecko diurne de Seipp	fra
4839	Rana venenosa	spa
4839	Dendrobate labié	fra
4840	Rana de punta de flecha de Bassler	spa
4840	Rana venenosa	spa
4840	Pleasing Poison Frog	eng
4840	Dendrobate de Bassler	fra
4840	Phobobate de Bassler	fra
4849	Perico regente	spa
4849	Regent Parrot	eng
4849	Rock Pebbler	eng
4849	Perruche mélanure	fra
4852	Varano de Schmidt	spa
4852	Peach-throated monitor	eng
4852	Peachthroat Monitor	eng
4852	Schmidt's Monitor	eng
4852	Sepik Monitor	eng
4852	Varan de Schmidt	fra
4855	Gecko diurne à tête jaune	fra
4855	Klemmer's Day Gecko	eng
4855	Geco diurno de Klemmer	spa
4855	Gecko diurne de Klemmer	fra
4855	Phelsume de Klemmer	fra
4856	Autillo de Manglar	spa
4856	Petit-duc de Cooper	fra
4856	Pacific Screech-Owl	eng
4857	Anjouan scops owl	eng
4857	Anjouan Scops-owl	eng
4857	Petit-duc d'Anjouan	fra
4857	Autillo de Anjouan	spa
4861	African Long-tailed Hawk	eng
4861	Long-tailed Hawk	eng
4861	Autour à longue queue	fra
4861	Azor rabilargo	spa
4863	Croco-Teju	eng
4863	Four-foot Caiman	eng
4863	Guyanan Caiman Lizard	eng
4863	Jacuruxi	eng
4863	Lézard-caïman de Guyane	fra
4863	Dracène de Guyane	fra
4863	Armoured Teyou	eng
4870	Red-bellied Tamarin	eng
4870	Red-chested mustached tamarin	eng
4870	Geoffroy's Tamarin	eng
4870	Red-chested Tamarin	eng
4870	White-lipped Tamarin	eng
4870	Tamarino de labios blancos	spa
4870	Pichico pecho anaranjado	spa
4870	Bigodeiro	spa
4874	Petit-duc de Pemba	fra
4874	Autillo de Pemba	spa
4874	Pemba Scops-Owl	eng
4874	Pemba scops owl	eng
4875	Tongue Coral	eng
4875	Slipper Coral	eng
4875	Corail limace	fra
4876	Castle Coral	eng
4877	Catita tirica	spa
4877	Plain Parakeet	eng
4877	Toui tirica	fra
4879	Rana Morelet	spa
4879	Rana Maki	spa
4879	Rana de Ojos Negros	spa
4879	Escuerzo	spa
4879	Rainette arboricole de Morelet	fra
4879	Black-eyed leaf frog	eng
4879	Morelet's Leaf Frog	eng
4879	Morelet's treefrog	eng
4882	Ouistiti de Manicore	fra
4882	Rio Manicoré Marmoset	eng
4884	Mansfield's Three-tailed Swallowtail	eng
4886	Cuscús común de oriente	spa
4886	Southern Common Cuscus	eng
4886	Eastern Common Cuscus	eng
4886	Couscous commun de l’Est	fra
4891	Turaco de Schuett	spa
4891	Turaco piquinegro	spa
4891	Touraco à bec noir	fra
4891	Black-billed Turaco	eng
4895	Colibri avocette	fra
4895	Colibrí pico lezna	spa
4895	Mango picolezna	spa
4895	Fiery-tailed Awlbill	eng
4896	Papuan king parrot	eng
4896	Papagayo papú	spa
4896	Perruche à ailes vertes	fra
4896	Green-winged King-Parrot	eng
4896	Papuan King-Parrot	eng
4906	Papuan Boobook	eng
4906	Nínox halcón	spa
4906	Ninoxe papoue	fra
4906	Papuan Hawk-Owl	eng
4906	Chouette de Nouvelle-Guinée	fra
4907	Hoplocéphale à large tête	fra
4907	Hoplocéphale de Schlegel	fra
4907	Fierce Snake	eng
4907	Serpiente de cabeza ancha	spa
4907	Broad-headed Snake	eng
4909	Boa des sables d'Arabie	fra
4909	Arabian Sand Boa	eng
4909	Jayakar's Sand Boa	eng
4913	Maroon-tailed Parakeet	eng
4913	Maroon-tailed Conure	eng
4913	Conure de Souancé	fra
4913	Cotorra colinegra	spa
4913	Perico cola negra	spa
4914	Bénitier de Rosewater	fra
4916	Colibri à flancs blancs	fra
4916	White-sided Hillstar	eng
4916	Colibrí cordillerano	spa
4916	Picaflor serrano ventrinegro	spa
4919	Azor rojo	spa
4919	Autour rouge	fra
4919	Red Goshawk	eng
4925	Nicobar Scops-Owl	eng
4925	Autillo de Nicobar	spa
4925	Nicobar scops owl	eng
4925	Petit-duc de Nicobar	fra
4927	Galápago pintado	spa
4927	Painted Terrapin	eng
4927	Émyde peinte de Bornéo	fra
4927	Saw-jawed Turtle	eng
4927	Saw-jawed terrapin	eng
4927	Three-striped Batagur	eng
4927	Painted Batagur	eng
4928	Coral despatarrado	spa
4928	Extended Black Coral	eng
4929	Jackal Buzzard	eng
4929	Buse rounoir	fra
4929	Busardo augur meridional	spa
4931	Gallo de Sonnerat	spa
4931	Sonnerat's Junglefowl	eng
4931	Grey Junglefowl	eng
4931	Gallo gris	spa
4931	Coq de Sonnerat	fra
4935	Marbled Water Monitor	eng
4936	Opdenbosch's Black Mangabey	eng
4938	Macaco aranha	spa
4938	Marimona	spa
4938	Marimonda	spa
4938	Long-haired Spider Monkey	eng
4938	White-bellied Spider Monkey	eng
4938	Atèle belzébuth	fra
4938	Maquisapa	spa
4945	Six-fingered Frog	eng
4945	Indian Pond Frog	eng
4945	Indian Green Frog	eng
4945	Grenouille du Bengale	fra
4945	Ranas de seis dedos	spa
4945	Indian Five-fingered Frog	eng
4945	Indian Bullfrog	eng
4945	Green Pond Frog	eng
4945	Six-toed Frog	eng
4945	Grenouille hexadactyle	fra
4954	Abanico anaranjado	spa
4954	Corail noir éventail	fra
4954	Orange sea-fan Black Coral	eng
4956	Marsopa de Dall	spa
4956	True's porpoise	eng
4956	White-flanked Porpoise	eng
4956	Marsouin de Dall	fra
4956	Dall's Porpoise	eng
4966	Pacific Monitor	eng
4966	Mangrove Monitor	eng
4966	Ambon Lizard	eng
4966	Flower Lizard	eng
4966	Varano de manglar	spa
4966	Varan des Indes	fra
4966	Varan des mangroves	fra
4967	Lagarhja de las Pitiusas	spa
4967	Lézard des Pityuses	fra
4967	Lagartija de las Pitiusas	spa
4967	Lézard d'Ibiza	fra
4967	Ibiza Wall Lizard	eng
4969	Pilsbry's Dwarf Boa	eng
4969	Boa nain de Pilsbry	fra
4969	Boa forestier de Pilsbry	fra
4972	Colibri vesper	fra
4972	Oasis Hummingbird	eng
4972	Colibrí del Atacama	spa
4975	Pavo-real verde	spa
4975	Paon spicifère	fra
4975	pavo verde	spa
4975	Green-necked Peafowl	eng
4975	Pavo-real cuelliverde	spa
4975	Pavo mudo	spa
4975	Paon vert	fra
4975	Green Peafowl	eng
4976	Psittacule à poitrine orange	fra
4976	Orange-breasted Fig-Parrot	eng
4976	Blue-fronted fig-parrot	eng
4976	Orange-breasted fig parrot	eng
4976	Lorito pechinaranja	spa
4980	Admiralty Hawk-Owl	eng
4980	Ninoxe de l'Amirauté	fra
4980	Admiralty Islands Hawk-Owl	eng
4980	Manus Hawk-Owl	eng
4980	Manus Boobook	eng
4980	Nínox de la Manus	spa
4984	Emilia's Marmoset	eng
4986	Black Turret Coral	eng
4986	Tree Coral	eng
4987	Boa des sables de Somalie	fra
4987	Somali Sand Boa	eng
4987	Boa de arena somalí	spa
4988	Black-winged Lovebird	eng
4988	Abyssinian Lovebird	eng
4988	Inseparable abisinio	spa
4988	Inséparable d'Abyssinie	fra
4991	Black Colobus	eng
4991	Colobe noir	fra
4991	Guéréza noir	fra
4991	Colobo negro	spa
4992	Gato montés	spa
4992	Bobcat	eng
4992	Lynx roux	fra
4992	Bay Lynx	eng
4992	Chat sauvage	fra
4992	Lince rojo	spa
4993	Maze Coral	eng
4993	Corail méandreux	fra
4993	Coral laberíntico	spa
4997	Antongil Leaf Chameleon	eng
4998	Long-tailed Rock Monitor	eng
4998	Varan des rochers à longue queue	fra
4998	Black-palmed rock monitor	eng
5000	Lesser Bushbaby	eng
5000	Senegal Bushbaby	eng
5000	Senegal Galago	eng
5000	Gálago de Senegal	spa
5000	Northern lesser galago	eng
5000	Galago du Sénégal	fra
5000	Senegal lesser galago	eng
5000	Lesser Galago	eng
5011	Speckled Boobook	eng
5011	Ninoxe pointillée	fra
5011	Speckled Hawk-Owl	eng
5011	Nínox punteado	spa
5013	Common Cuscus	eng
5013	Cuscús gris	spa
5013	Cuscús oriental	spa
5013	Couscous gris	fra
5013	Northern Common Cuscus	eng
5013	Common Phalanger	eng
5013	Couscous de la Sonde	fra
5013	Grey Cuscus	eng
5015	Lechuza gavilana de las Molucas	spa
5015	Mochuelo de las Molucas	spa
5015	Nínox moluqueño	spa
5015	Chouette des Moluques	fra
5015	Chouette épervière	fra
5015	Ninoxe des Moluques	fra
5015	Seram boobook	eng
5015	Moluccan Hawk-Owl	eng
5015	Moluccan Boobook	eng
5016	Blue-headed Hummingbird	eng
5016	Colibri à tête bleue	fra
5016	Colibrí bicolor	spa
5021	Lori à joues bleues	fra
5021	Black-winged Lory	eng
5021	Biak Red Lory	eng
5021	Lori alinegro	spa
5023	Gorrión de Java	spa
5023	Padda de Java	fra
5023	Java Sparrow	eng
5025	Perroquet à face jaune	fra
5025	Yellow-fronted Parrot	eng
5025	Lorito carigualdo	spa
5027	Lagarto de cola espinosa de Macfadyen	spa
5027	Somali Spiny-tailed Lizard	eng
5027	Fouette-queue de Somalie	fra
5027	Somali Mastigure	eng
5030	Storr's monitor	eng
5030	Dwarf Monitor	eng
5030	Varan nain	fra
5030	Varan de Storr	fra
5030	Varano enano	spa
5031	Baker's Spiny-tailed Iguana	eng
5031	Baker's spiny-tail iguana	eng
5031	Iguane noir d'Útila	fra
5031	Iguane à queue épineuse de l'île d'Útil	fra
5031	Swamper	eng
5031	Utila Island Spiny-tailed Iguana	eng
5031	Utila spiny-tailed iguana	eng
5031	Wishiwilly	eng
5031	Wishy-Willy	spa
5031	swamper	spa
5031	Iguana de la Isla de Utila	spa
5031	Garrobo	spa
5038	Ermitaño picogrande	spa
5038	Ermite à long bec	fra
5038	Margaretta's Hermit	eng
5038	Great-billed Hermit	eng
5041	Avutarda de Namibia	spa
5041	Outarde de Ludwig	fra
5041	Ludwig's Bustard	eng
5041	Avutarda de Ludwig	spa
5042	Bernhard's Mantella	eng
5042	Tolongoina Golden Frog	eng
5042	Black Mantella	eng
5048	Camaleón de Pfeffer	spa
5048	Bakossi two-horned chameleon	eng
5048	Pfeffer's Chameleon	eng
5048	Caméléon de Pfeffer	fra
5050	Lutz's poison frog	eng
5054	Pavita andina	spa
5054	Andean pygmy owl	eng
5054	Andean Pygmy-Owl	eng
5054	Mochuelo andino	spa
5054	Chevêchette des Andes	fra
5066	langur laosiano	spa
5066	Langur du laos	fra
5066	Laotian Langur	eng
5066	Laotian Leaf Monkey	eng
5066	Lao leaf monkey	eng
5066	Langur de cejas blancas	spa
5066	Lao langur	eng
5067	Faisán pavo real	spa
5067	Espolonero chinquis	spa
5067	Éperonnier chinquis	fra
5067	Faisán real gris	spa
5067	espolonero común	spa
5067	Éperonnier gris	fra
5067	Grey Peacock-Pheasant	eng
5067	Iris Peacock-Pheasant	eng
5067	Faisán de espolones gris	spa
5067	Common Peacock-Pheasant	eng
5067	Faisán de cola ocelada gris	spa
5068	Micropsitte à tête fauve	fra
5068	Buff-faced Pygmy-Parrot	eng
5068	Buff-faced pygmy parrot	eng
5068	Microloro pusio	spa
5068	Perruche pygmée de Sclater	fra
5069	Cotorrita alipinta	spa
5069	Periquito alipunteado	spa
5069	Spot-winged Parrotlet	eng
5069	Toui tacheté	fra
5070	Phelsume nain	fra
5070	Gecko diurne nain	fra
5070	Dwarf Day Gecko	eng
5072	Lori escamoso	spa
5072	Violet-necked Lory	eng
5072	Moluccan Red Lory	eng
5072	Lori écaillé	fra
5073	Turquoise-bellied Poison Frog	eng
5073	Espinosa Poison Frog	eng
5073	Epipedobate d'Espinosa	fra
5078	Mossy Leaf Chameleon	eng
5078	Iaraka River Leaf Chameleon	eng
5081	Forsten's Tortoise	eng
5081	East Indian tortoise	eng
5081	Sulawesi tortoise	eng
5081	Celebes Tortoise	eng
5081	Tortue des Célèbes	fra
5086	Green-rumped Parrotlet	eng
5086	Periquito	spa
5086	Toui été	fra
5086	Perruche aux ailes bleues	fra
5086	Cotorrita culiverde	spa
5087	Orange Wire Coral	eng
5087	Coral alambre naranja	spa
5088	Fawn-breasted Hummingbird	eng
5088	Ariane du Yucatan	fra
5088	Buff-bellied Hummingbird	eng
5088	Colibrí vientre-canelo	spa
5088	Amazilia yucateca	spa
5090	Cotorra alejandrina	spa
5090	Perruche alexandre	fra
5090	Alexandrine Parakeet	eng
5097	Chestnut-bellied Hawk-Eagle	eng
5097	Rufous-bellied Eagle	eng
5097	Aigle à ventre roux	fra
5097	Águila-azor ventrirroja	spa
5101	Aguililla calzada	spa
5101	Águila calzada	spa
5101	Aigle botté	fra
5101	Booted Eagle	eng
5105	Lobatse Hinged Tortoise	eng
5105	Lobatse hinge-back tortoise	eng
5107	Carolina Diamondback Terrapin	eng
5107	Northern Diamondback Terrapin	eng
5107	Terrapin	eng
5107	Diamondback Terrapin	eng
5107	Texas Diamondback Terrapin	eng
5107	Diamond-backed terrapin	eng
5107	Tortuga espalda de diamante	spa
5107	Tortue à dos de diamant	fra
5108	Striated Lorikeet	eng
5108	Lori estriado	spa
5108	Streaked Lorikeet	eng
5108	Lori strié	fra
5109	Koepcke's Screech-Owl	eng
5109	Autillo de Koepcke	spa
5109	Petit-duc de Koepcke	fra
5112	Colibrí colilargo menor	spa
5112	Porte-traîne nouna	fra
5112	Colibrí coludo verde	spa
5112	Colacinta coliverde	spa
5112	Green-tailed Trainbearer	eng
5114	Griffon Vulture	eng
5114	Buitre común	spa
5114	Eurasian Griffon	eng
5114	Vautour fauve	fra
5114	Buitre Leonado	spa
5114	Eurasian Griffon Vulture	eng
5114	Buitre leonado común	spa
5119	Collared Seahorse	eng
5119	Collar Seahorse	eng
5121	Macaca ursin	spa
5121	Bear Macaque	eng
5121	Stump-tailed Macaque	eng
5121	Stumptail Macaque	eng
5121	Macaque brun	fra
5122	Albatros	spa
5122	Short-tailed Albatross	eng
5122	Albatros colicorto	spa
5122	Albatros patinegro	spa
5122	Albatros rabón	spa
5122	Black-footed Albatross	eng
5122	Albatros de Steller	fra
5122	Albatros à queue courte	fra
5122	Albatros à pieds noirs	fra
5122	Steller's Albatross	eng
5129	Hamadryas Baboon	eng
5129	Sacred baboon	eng
5129	Babouin hamadryas	fra
5129	Droguera	fra
5140	Tortue de la Floride	fra
5140	Tortue gaufrée	fra
5140	Gophère polyphème	fra
5140	Tortuga terrestre de Florida	spa
5140	Gopher Tortoise	eng
5147	Bay Cat	eng
5147	Bornean bay cat	eng
5147	Gato rojo de borneo	spa
5147	Bornean Marbled Cat	eng
5147	Borneo bay cat	eng
5147	Chat bai	fra
5148	Varan de Glauert	fra
5148	Varano colilargo de las rocas	spa
5148	Kimberley rock monitor	eng
